"soe","country","month","month_num","year","total_arrivals","arrivals_male","arrivals_female"
"Johor","ETH","May","05","2022",1,0,1
"Johor","ETH","May","05","2023",13,5,8
"Johor","ETH","May","05","2024",8,7,1
"Johor","ETH","November","11","2020",0,0,0
"Johor","ETH","November","11","2021",0,0,0
"Johor","ETH","November","11","2022",0,0,0
"Johor","ETH","November","11","2023",1,1,0
"Johor","ETH","October","10","2020",0,0,0
"Johor","ETH","October","10","2021",0,0,0
"Johor","ETH","October","10","2022",3,3,0
"Johor","ETH","October","10","2023",0,0,0
"Johor","ETH","September","09","2020",0,0,0
"Johor","ETH","September","09","2021",1,1,0
"Johor","ETH","September","09","2022",2,2,0
"Johor","ETH","September","09","2023",2,2,0
"Johor","FIN","April","04","2020",1,1,0
"Johor","FIN","April","04","2021",0,0,0
"Johor","FIN","April","04","2022",92,59,33
"Johor","FIN","April","04","2023",145,98,47
"Johor","FIN","April","04","2024",238,134,104
"Johor","FIN","August","08","2020",0,0,0
"Johor","FIN","August","08","2021",0,0,0
"Johor","FIN","August","08","2022",95,59,36
"Johor","FIN","August","08","2023",86,58,28
"Johor","FIN","December","12","2020",1,1,0
"Johor","FIN","December","12","2021",0,0,0
"Johor","FIN","December","12","2022",167,108,59
"Johor","FIN","December","12","2023",164,102,62
"Johor","FIN","February","02","2020",241,136,105
"Johor","FIN","February","02","2021",0,0,0
"Johor","FIN","February","02","2022",0,0,0
"Johor","FIN","February","02","2023",184,120,64
"Johor","FIN","February","02","2024",324,181,143
"Johor","FIN","January","01","2020",335,208,127
"Johor","FIN","January","01","2021",0,0,0
"Johor","FIN","January","01","2022",0,0,0
"Johor","FIN","January","01","2023",222,140,82
"Johor","FIN","January","01","2024",267,142,125
"Johor","FIN","July","07","2020",0,0,0
"Johor","FIN","July","07","2021",0,0,0
"Johor","FIN","July","07","2022",125,64,61
"Johor","FIN","July","07","2023",112,66,46
"Johor","FIN","June","06","2020",0,0,0
"Johor","FIN","June","06","2021",0,0,0
"Johor","FIN","June","06","2022",136,87,49
"Johor","FIN","June","06","2023",148,83,65
"Johor","FIN","June","06","2024",180,107,73
"Johor","FIN","March","03","2020",104,76,28
"Johor","FIN","March","03","2021",0,0,0
"Johor","FIN","March","03","2022",0,0,0
"Johor","FIN","March","03","2023",191,107,84
"Johor","FIN","March","03","2024",340,178,162
"Johor","FIN","May","05","2020",0,0,0
"Johor","FIN","May","05","2021",2,2,0
"Johor","FIN","May","05","2022",153,97,56
"Johor","FIN","May","05","2023",124,72,52
"Johor","FIN","May","05","2024",226,133,93
"Johor","FIN","November","11","2020",0,0,0
"Johor","FIN","November","11","2021",0,0,0
"Johor","FIN","November","11","2022",166,99,67
"Johor","FIN","November","11","2023",238,148,90
"Johor","FIN","October","10","2020",0,0,0
"Johor","FIN","October","10","2021",0,0,0
"Johor","FIN","October","10","2022",175,96,79
"Johor","FIN","October","10","2023",203,113,90
"Johor","FIN","September","09","2020",0,0,0
"Johor","FIN","September","09","2021",0,0,0
"Johor","FIN","September","09","2022",113,77,36
"Johor","FIN","September","09","2023",164,94,70
"Johor","FJI","April","04","2020",0,0,0
"Johor","FJI","April","04","2021",0,0,0
"Johor","FJI","April","04","2022",6,2,4
"Johor","FJI","April","04","2023",66,42,24
"Johor","FJI","April","04","2024",71,30,41
"Johor","FJI","August","08","2020",0,0,0
"Johor","FJI","August","08","2021",0,0,0
"Johor","FJI","August","08","2022",26,14,12
"Johor","FJI","August","08","2023",85,46,39
"Johor","FJI","December","12","2020",0,0,0
"Johor","FJI","December","12","2021",0,0,0
"Johor","FJI","December","12","2022",41,21,20
"Johor","FJI","December","12","2023",184,79,105
"Johor","FJI","February","02","2020",27,15,12
"Johor","FJI","February","02","2021",0,0,0
"Johor","FJI","February","02","2022",0,0,0
"Johor","FJI","February","02","2023",41,19,22
"Johor","FJI","February","02","2024",43,24,19
"Johor","FJI","January","01","2020",77,37,40
"Johor","FJI","January","01","2021",0,0,0
"Johor","FJI","January","01","2022",0,0,0
"Johor","FJI","January","01","2023",41,16,25
"Johor","FJI","January","01","2024",125,60,65
"Johor","FJI","July","07","2020",0,0,0
"Johor","FJI","July","07","2021",0,0,0
"Johor","FJI","July","07","2022",54,24,30
"Johor","FJI","July","07","2023",64,33,31
"Johor","FJI","June","06","2020",0,0,0
"Johor","FJI","June","06","2021",0,0,0
"Johor","FJI","June","06","2022",19,13,6
"Johor","FJI","June","06","2023",71,27,44
"Johor","FJI","June","06","2024",60,26,34
"Johor","FJI","March","03","2020",0,0,0
"Johor","FJI","March","03","2021",0,0,0
"Johor","FJI","March","03","2022",0,0,0
"Johor","FJI","March","03","2023",42,25,17
"Johor","FJI","March","03","2024",53,27,26
"Johor","FJI","May","05","2020",0,0,0
"Johor","FJI","May","05","2021",0,0,0
"Johor","FJI","May","05","2022",8,3,5
"Johor","FJI","May","05","2023",95,54,41
"Johor","FJI","May","05","2024",217,93,124
"Johor","FJI","November","11","2020",0,0,0
"Johor","FJI","November","11","2021",0,0,0
"Johor","FJI","November","11","2022",29,18,11
"Johor","FJI","November","11","2023",58,39,19
"Johor","FJI","October","10","2020",0,0,0
"Johor","FJI","October","10","2021",0,0,0
"Johor","FJI","October","10","2022",55,22,33
"Johor","FJI","October","10","2023",63,34,29
"Johor","FJI","September","09","2020",0,0,0
"Johor","FJI","September","09","2021",0,0,0
"Johor","FJI","September","09","2022",56,31,25
"Johor","FJI","September","09","2023",133,67,66
"Johor","FRA","April","04","2020",1,1,0
"Johor","FRA","April","04","2021",3,3,0
"Johor","FRA","April","04","2022",956,602,354
"Johor","FRA","April","04","2023",2284,1332,952
"Johor","FRA","April","04","2024",2567,1498,1069
"Johor","FRA","August","08","2020",0,0,0
"Johor","FRA","August","08","2021",0,0,0
"Johor","FRA","August","08","2022",2203,1303,900
"Johor","FRA","August","08","2023",3410,1930,1480
"Johor","FRA","December","12","2020",1,0,1
"Johor","FRA","December","12","2021",0,0,0
"Johor","FRA","December","12","2022",1417,914,503
"Johor","FRA","December","12","2023",1773,1137,636
"Johor","FRA","February","02","2020",2063,1231,832
"Johor","FRA","February","02","2021",0,0,0
"Johor","FRA","February","02","2022",2,2,0
"Johor","FRA","February","02","2023",1781,1100,681
"Johor","FRA","February","02","2024",2574,1459,1115
"Johor","FRA","January","01","2020",1957,1214,743
"Johor","FRA","January","01","2021",2,2,0
"Johor","FRA","January","01","2022",5,5,0
"Johor","FRA","January","01","2023",1595,988,607
"Johor","FRA","January","01","2024",1497,964,533
"Johor","FRA","July","07","2020",1,1,0
"Johor","FRA","July","07","2021",0,0,0
"Johor","FRA","July","07","2022",2080,1212,868
"Johor","FRA","July","07","2023",3199,1804,1395
"Johor","FRA","June","06","2020",3,2,1
"Johor","FRA","June","06","2021",0,0,0
"Johor","FRA","June","06","2022",1095,704,391
"Johor","FRA","June","06","2023",1998,1171,827
"Johor","FRA","June","06","2024",2395,1439,956
"Johor","FRA","March","03","2020",792,518,274
"Johor","FRA","March","03","2021",3,3,0
"Johor","FRA","March","03","2022",5,5,0
"Johor","FRA","March","03","2023",1756,1074,682
"Johor","FRA","March","03","2024",2690,1620,1070
"Johor","FRA","May","05","2020",0,0,0
"Johor","FRA","May","05","2021",0,0,0
"Johor","FRA","May","05","2022",1290,804,486
"Johor","FRA","May","05","2023",1777,1089,688
"Johor","FRA","May","05","2024",2476,1490,986
"Johor","FRA","November","11","2020",2,2,0
"Johor","FRA","November","11","2021",0,0,0
"Johor","FRA","November","11","2022",1435,958,477
"Johor","FRA","November","11","2023",1868,1182,686
"Johor","FRA","October","10","2020",2,2,0
"Johor","FRA","October","10","2021",0,0,0
"Johor","FRA","October","10","2022",2074,1292,782
"Johor","FRA","October","10","2023",2135,1285,850
"Johor","FRA","September","09","2020",5,5,0
"Johor","FRA","September","09","2021",0,0,0
"Johor","FRA","September","09","2022",1357,870,487
"Johor","FRA","September","09","2023",1795,1076,719
"Johor","FSM","April","04","2020",0,0,0
"Johor","FSM","April","04","2021",0,0,0
"Johor","FSM","April","04","2022",0,0,0
"Johor","FSM","April","04","2023",0,0,0
"Johor","FSM","August","08","2020",0,0,0
"Johor","FSM","August","08","2021",0,0,0
"Johor","FSM","August","08","2022",0,0,0
"Johor","FSM","August","08","2023",0,0,0
"Johor","FSM","December","12","2020",0,0,0
"Johor","FSM","December","12","2021",0,0,0
"Johor","FSM","December","12","2022",0,0,0
"Johor","FSM","February","02","2020",0,0,0
"Johor","FSM","February","02","2021",0,0,0
"Johor","FSM","February","02","2022",0,0,0
"Johor","FSM","February","02","2023",0,0,0
"Johor","FSM","February","02","2024",1,0,1
"Johor","FSM","January","01","2020",1,1,0
"Johor","FSM","January","01","2021",0,0,0
"Johor","FSM","January","01","2022",0,0,0
"Johor","FSM","January","01","2023",0,0,0
"Johor","FSM","July","07","2020",0,0,0
"Johor","FSM","July","07","2021",0,0,0
"Johor","FSM","July","07","2022",0,0,0
"Johor","FSM","July","07","2023",0,0,0
"Johor","FSM","June","06","2020",0,0,0
"Johor","FSM","June","06","2021",0,0,0
"Johor","FSM","June","06","2022",0,0,0
"Johor","FSM","June","06","2023",0,0,0
"Johor","FSM","March","03","2020",0,0,0
"Johor","FSM","March","03","2021",0,0,0
"Johor","FSM","March","03","2022",0,0,0
"Johor","FSM","March","03","2023",0,0,0
"Johor","FSM","May","05","2020",0,0,0
"Johor","FSM","May","05","2021",0,0,0
"Johor","FSM","May","05","2022",0,0,0
"Johor","FSM","May","05","2023",0,0,0
"Johor","FSM","May","05","2024",1,0,1
"Johor","FSM","November","11","2020",0,0,0
"Johor","FSM","November","11","2021",0,0,0
"Johor","FSM","November","11","2022",0,0,0
"Johor","FSM","November","11","2023",0,0,0
"Johor","FSM","October","10","2020",0,0,0
"Johor","FSM","October","10","2021",0,0,0
"Johor","FSM","October","10","2022",0,0,0
"Johor","FSM","October","10","2023",0,0,0
"Johor","FSM","September","09","2020",0,0,0
"Johor","FSM","September","09","2021",0,0,0
"Johor","FSM","September","09","2022",0,0,0
"Johor","FSM","September","09","2023",0,0,0
"Johor","GAB","April","04","2020",0,0,0
"Johor","GAB","April","04","2021",0,0,0
"Johor","GAB","April","04","2022",4,0,4
"Johor","GAB","April","04","2023",1,1,0
"Johor","GAB","April","04","2024",3,1,2
"Johor","GAB","August","08","2020",0,0,0
"Johor","GAB","August","08","2021",0,0,0
"Johor","GAB","August","08","2022",11,6,5
"Johor","GAB","August","08","2023",2,0,2
"Johor","GAB","December","12","2020",0,0,0
"Johor","GAB","December","12","2021",0,0,0
"Johor","GAB","December","12","2022",0,0,0
"Johor","GAB","February","02","2020",0,0,0
"Johor","GAB","February","02","2021",0,0,0
"Johor","GAB","February","02","2022",0,0,0
"Johor","GAB","February","02","2023",0,0,0
"Johor","GAB","January","01","2020",1,1,0
"Johor","GAB","January","01","2021",0,0,0
"Johor","GAB","January","01","2022",0,0,0
"Johor","GAB","January","01","2023",1,1,0
"Johor","GAB","January","01","2024",1,1,0
"Johor","GAB","July","07","2020",0,0,0
"Johor","GAB","July","07","2021",0,0,0
"Johor","GAB","July","07","2022",0,0,0
"Johor","GAB","July","07","2023",2,2,0
"Johor","GAB","June","06","2020",0,0,0
"Johor","GAB","June","06","2021",0,0,0
"Johor","GAB","June","06","2022",1,1,0
"Johor","GAB","June","06","2023",2,0,2
"Johor","GAB","June","06","2024",5,2,3
"Johor","GAB","March","03","2020",0,0,0
"Johor","GAB","March","03","2021",0,0,0
"Johor","GAB","March","03","2022",0,0,0
"Johor","GAB","March","03","2023",0,0,0
"Johor","GAB","March","03","2024",1,1,0
"Johor","GAB","May","05","2020",0,0,0
"Johor","GAB","May","05","2021",0,0,0
"Johor","GAB","May","05","2022",0,0,0
"Johor","GAB","May","05","2023",1,1,0
"Johor","GAB","May","05","2024",7,4,3
"Johor","GAB","November","11","2020",0,0,0
"Johor","GAB","November","11","2021",0,0,0
"Johor","GAB","November","11","2022",0,0,0
"Johor","GAB","November","11","2023",1,0,1
"Johor","GAB","October","10","2020",0,0,0
"Johor","GAB","October","10","2021",0,0,0
"Johor","GAB","October","10","2022",0,0,0
"Johor","GAB","October","10","2023",1,0,1
"Johor","GAB","September","09","2020",0,0,0
"Johor","GAB","September","09","2021",0,0,0
"Johor","GAB","September","09","2022",4,3,1
"Johor","GAB","September","09","2023",1,0,1
"Johor","GBR","April","04","2020",1,1,0
"Johor","GBR","April","04","2021",4,4,0
"Johor","GBR","April","04","2022",1787,1174,613
"Johor","GBR","April","04","2023",4886,2955,1931
"Johor","GBR","April","04","2024",5383,3339,2044
"Johor","GBR","August","08","2020",6,5,1
"Johor","GBR","August","08","2021",2,2,0
"Johor","GBR","August","08","2022",4151,2630,1521
"Johor","GBR","August","08","2023",5811,3632,2179
"Johor","GBR","December","12","2020",2,2,0
"Johor","GBR","December","12","2021",0,0,0
"Johor","GBR","December","12","2022",3852,2420,1432
"Johor","GBR","December","12","2023",4739,3036,1703
"Johor","GBR","February","02","2020",4194,2809,1385
"Johor","GBR","February","02","2021",3,3,0
"Johor","GBR","February","02","2022",0,0,0
"Johor","GBR","February","02","2023",4190,2769,1421
"Johor","GBR","February","02","2024",5087,3143,1944
"Johor","GBR","January","01","2020",5448,3473,1975
"Johor","GBR","January","01","2021",10,9,1
"Johor","GBR","January","01","2022",8,4,4
"Johor","GBR","January","01","2023",3944,2471,1473
"Johor","GBR","January","01","2024",4074,2603,1471
"Johor","GBR","July","07","2020",1,1,0
"Johor","GBR","July","07","2021",1,1,0
"Johor","GBR","July","07","2022",3444,2214,1230
"Johor","GBR","July","07","2023",5000,3130,1870
"Johor","GBR","June","06","2020",4,4,0
"Johor","GBR","June","06","2021",3,3,0
"Johor","GBR","June","06","2022",2907,2017,890
"Johor","GBR","June","06","2023",4561,2911,1650
"Johor","GBR","June","06","2024",4939,3195,1744
"Johor","GBR","March","03","2020",2111,1405,706
"Johor","GBR","March","03","2021",2,2,0
"Johor","GBR","March","03","2022",7,6,1
"Johor","GBR","March","03","2023",4531,2864,1667
"Johor","GBR","March","03","2024",6084,3807,2277
"Johor","GBR","May","05","2020",3,3,0
"Johor","GBR","May","05","2021",25,23,2
"Johor","GBR","May","05","2022",2686,1794,892
"Johor","GBR","May","05","2023",4306,2708,1598
"Johor","GBR","May","05","2024",5541,3574,1967
"Johor","GBR","November","11","2020",37,37,0
"Johor","GBR","November","11","2021",0,0,0
"Johor","GBR","November","11","2022",3760,2446,1314
"Johor","GBR","November","11","2023",4695,2980,1715
"Johor","GBR","October","10","2020",4,4,0
"Johor","GBR","October","10","2021",0,0,0
"Johor","GBR","October","10","2022",4645,2909,1736
"Johor","GBR","October","10","2023",5482,3422,2060
"Johor","GBR","September","09","2020",6,6,0
"Johor","GBR","September","09","2021",2,1,1
"Johor","GBR","September","09","2022",3265,2234,1031
"Johor","GBR","September","09","2023",4488,2942,1546
"Johor","GEO","April","04","2020",0,0,0
"Johor","GEO","April","04","2021",0,0,0
"Johor","GEO","April","04","2022",3,1,2
"Johor","GEO","April","04","2023",6,5,1
"Johor","GEO","April","04","2024",22,17,5
"Johor","GEO","August","08","2020",0,0,0
"Johor","GEO","August","08","2021",0,0,0
"Johor","GEO","August","08","2022",9,8,1
"Johor","GEO","August","08","2023",5,3,2
"Johor","GEO","December","12","2020",2,2,0
"Johor","GEO","December","12","2021",0,0,0
"Johor","GEO","December","12","2022",6,5,1
"Johor","GEO","December","12","2023",3,2,1
"Johor","GEO","February","02","2020",10,7,3
"Johor","GEO","February","02","2021",0,0,0
"Johor","GEO","February","02","2022",0,0,0
"Johor","GEO","February","02","2023",4,1,3
"Johor","GEO","February","02","2024",4,3,1
"Johor","GEO","January","01","2020",3,2,1
"Johor","GEO","January","01","2021",0,0,0
"Johor","GEO","January","01","2022",0,0,0
"Johor","GEO","January","01","2023",6,6,0
"Johor","GEO","January","01","2024",8,7,1
"Johor","GEO","July","07","2020",0,0,0
"Johor","GEO","July","07","2021",0,0,0
"Johor","GEO","July","07","2022",2,2,0
"Johor","GEO","July","07","2023",11,11,0
"Johor","GEO","June","06","2020",0,0,0
"Johor","GEO","June","06","2021",0,0,0
"Johor","GEO","June","06","2022",9,6,3
"Johor","GEO","June","06","2023",9,5,4
"Johor","GEO","June","06","2024",12,3,9
"Johor","GEO","March","03","2020",3,3,0
"Johor","GEO","March","03","2021",2,2,0
"Johor","GEO","March","03","2022",0,0,0
"Johor","GEO","March","03","2023",12,11,1
"Johor","GEO","March","03","2024",6,3,3
"Johor","GEO","May","05","2020",0,0,0
"Johor","GEO","May","05","2021",0,0,0
"Johor","GEO","May","05","2022",0,0,0
"Johor","GEO","May","05","2023",4,4,0
"Johor","GEO","May","05","2024",19,3,16
"Johor","GEO","November","11","2020",2,2,0
"Johor","GEO","November","11","2021",1,1,0
"Johor","GEO","November","11","2022",13,13,0
"Johor","GEO","November","11","2023",12,9,3
"Johor","GEO","October","10","2020",0,0,0
"Johor","GEO","October","10","2021",0,0,0
"Johor","GEO","October","10","2022",8,7,1
"Johor","GEO","October","10","2023",3,2,1
"Johor","GEO","September","09","2020",0,0,0
"Johor","GEO","September","09","2021",0,0,0
"Johor","GEO","September","09","2022",18,12,6
"Johor","GEO","September","09","2023",1,1,0
"Johor","GHA","April","04","2020",0,0,0
"Johor","GHA","April","04","2021",0,0,0
"Johor","GHA","April","04","2022",3,0,3
"Johor","GHA","April","04","2023",10,7,3
"Johor","GHA","April","04","2024",4,3,1
"Johor","GHA","August","08","2020",0,0,0
"Johor","GHA","August","08","2021",0,0,0
"Johor","GHA","August","08","2022",3,3,0
"Johor","GHA","August","08","2023",12,9,3
"Johor","GHA","December","12","2020",0,0,0
"Johor","GHA","December","12","2021",0,0,0
"Johor","GHA","December","12","2022",7,3,4
"Johor","GHA","December","12","2023",7,6,1
"Johor","GHA","February","02","2020",2,2,0
"Johor","GHA","February","02","2021",1,1,0
"Johor","GHA","February","02","2022",0,0,0
"Johor","GHA","February","02","2023",2,2,0
"Johor","GHA","February","02","2024",7,6,1
"Johor","GHA","January","01","2020",14,11,3
"Johor","GHA","January","01","2021",0,0,0
"Johor","GHA","January","01","2022",0,0,0
"Johor","GHA","January","01","2023",4,4,0
"Johor","GHA","January","01","2024",6,6,0
"Johor","GHA","July","07","2020",0,0,0
"Johor","GHA","July","07","2021",0,0,0
"Johor","GHA","July","07","2022",3,3,0
"Johor","GHA","July","07","2023",10,9,1
"Johor","GHA","June","06","2020",0,0,0
"Johor","GHA","June","06","2021",0,0,0
"Johor","GHA","June","06","2022",3,1,2
"Johor","GHA","June","06","2023",5,4,1
"Johor","GHA","June","06","2024",10,8,2
"Johor","GHA","March","03","2020",2,1,1
"Johor","GHA","March","03","2021",0,0,0
"Johor","GHA","March","03","2022",0,0,0
"Johor","GHA","March","03","2023",14,14,0
"Johor","GHA","March","03","2024",8,8,0
"Johor","GHA","May","05","2020",0,0,0
"Johor","GHA","May","05","2021",0,0,0
"Johor","GHA","May","05","2022",1,1,0
"Johor","GHA","May","05","2023",9,8,1
"Johor","GHA","May","05","2024",5,5,0
"Johor","GHA","November","11","2020",0,0,0
"Johor","GHA","November","11","2021",0,0,0
"Johor","GHA","November","11","2022",24,6,18
"Johor","GHA","November","11","2023",6,4,2
"Johor","GHA","October","10","2020",0,0,0
"Johor","GHA","October","10","2021",0,0,0
"Johor","GHA","October","10","2022",11,3,8
"Johor","GHA","October","10","2023",8,7,1
"Johor","GHA","September","09","2020",0,0,0
"Johor","GHA","September","09","2021",0,0,0
"Johor","GHA","September","09","2022",6,6,0
"Johor","GHA","September","09","2023",12,11,1
"Johor","GIB","April","04","2020",0,0,0
"Johor","GIB","April","04","2021",0,0,0
"Johor","GIB","April","04","2022",0,0,0
"Johor","GIB","April","04","2023",0,0,0
"Johor","GIB","August","08","2020",0,0,0
"Johor","GIB","August","08","2021",0,0,0
"Johor","GIB","August","08","2022",0,0,0
"Johor","GIB","August","08","2023",0,0,0
"Johor","GIB","December","12","2020",0,0,0
"Johor","GIB","December","12","2021",0,0,0
"Johor","GIB","December","12","2022",0,0,0
"Johor","GIB","February","02","2020",0,0,0
"Johor","GIB","February","02","2021",0,0,0
"Johor","GIB","February","02","2022",0,0,0
"Johor","GIB","February","02","2023",0,0,0
"Johor","GIB","January","01","2020",0,0,0
"Johor","GIB","January","01","2021",0,0,0
"Johor","GIB","January","01","2022",0,0,0
"Johor","GIB","January","01","2023",0,0,0
"Johor","GIB","July","07","2020",0,0,0
"Johor","GIB","July","07","2021",0,0,0
"Johor","GIB","July","07","2022",0,0,0
"Johor","GIB","July","07","2023",0,0,0
"Johor","GIB","June","06","2020",0,0,0
"Johor","GIB","June","06","2021",0,0,0
"Johor","GIB","June","06","2022",0,0,0
"Johor","GIB","June","06","2023",0,0,0
"Johor","GIB","March","03","2020",0,0,0
"Johor","GIB","March","03","2021",0,0,0
"Johor","GIB","March","03","2022",0,0,0
"Johor","GIB","March","03","2023",0,0,0
"Johor","GIB","May","05","2020",0,0,0
"Johor","GIB","May","05","2021",0,0,0
"Johor","GIB","May","05","2022",0,0,0
"Johor","GIB","May","05","2023",0,0,0
"Johor","GIB","November","11","2020",0,0,0
"Johor","GIB","November","11","2021",0,0,0
"Johor","GIB","November","11","2022",0,0,0
"Johor","GIB","November","11","2023",0,0,0
"Johor","GIB","October","10","2020",0,0,0
"Johor","GIB","October","10","2021",0,0,0
"Johor","GIB","October","10","2022",0,0,0
"Johor","GIB","October","10","2023",1,0,1
"Johor","GIB","September","09","2020",0,0,0
"Johor","GIB","September","09","2021",0,0,0
"Johor","GIB","September","09","2022",0,0,0
"Johor","GIB","September","09","2023",0,0,0
"Johor","GIN","April","04","2020",0,0,0
"Johor","GIN","April","04","2021",0,0,0
"Johor","GIN","April","04","2022",0,0,0
"Johor","GIN","April","04","2023",0,0,0
"Johor","GIN","April","04","2024",4,3,1
"Johor","GIN","August","08","2020",0,0,0
"Johor","GIN","August","08","2021",0,0,0
"Johor","GIN","August","08","2022",3,1,2
"Johor","GIN","August","08","2023",14,9,5
"Johor","GIN","December","12","2020",0,0,0
"Johor","GIN","December","12","2021",0,0,0
"Johor","GIN","December","12","2022",4,2,2
"Johor","GIN","December","12","2023",11,8,3
"Johor","GIN","February","02","2020",8,8,0
"Johor","GIN","February","02","2021",0,0,0
"Johor","GIN","February","02","2022",0,0,0
"Johor","GIN","February","02","2023",4,1,3
"Johor","GIN","February","02","2024",7,4,3
"Johor","GIN","January","01","2020",14,14,0
"Johor","GIN","January","01","2021",0,0,0
"Johor","GIN","January","01","2022",0,0,0
"Johor","GIN","January","01","2023",4,3,1
"Johor","GIN","January","01","2024",5,5,0
"Johor","GIN","July","07","2020",0,0,0
"Johor","GIN","July","07","2021",0,0,0
"Johor","GIN","July","07","2022",0,0,0
"Johor","GIN","July","07","2023",7,7,0
"Johor","GIN","June","06","2020",0,0,0
"Johor","GIN","June","06","2021",0,0,0
"Johor","GIN","June","06","2022",4,4,0
"Johor","GIN","June","06","2023",1,1,0
"Johor","GIN","June","06","2024",10,9,1
"Johor","GIN","March","03","2020",0,0,0
"Johor","GIN","March","03","2021",0,0,0
"Johor","GIN","March","03","2022",0,0,0
"Johor","GIN","March","03","2023",1,1,0
"Johor","GIN","March","03","2024",6,5,1
"Johor","GIN","May","05","2020",0,0,0
"Johor","GIN","May","05","2021",0,0,0
"Johor","GIN","May","05","2022",0,0,0
"Johor","GIN","May","05","2023",20,15,5
"Johor","GIN","May","05","2024",3,2,1
"Johor","GIN","November","11","2020",0,0,0
"Johor","GIN","November","11","2021",0,0,0
"Johor","GIN","November","11","2022",3,2,1
"Johor","GIN","November","11","2023",4,2,2
"Johor","GIN","October","10","2020",0,0,0
"Johor","GIN","October","10","2021",0,0,0
"Johor","GIN","October","10","2022",4,3,1
"Johor","GIN","October","10","2023",4,2,2
"Johor","GIN","September","09","2020",0,0,0
"Johor","GIN","September","09","2021",0,0,0
"Johor","GIN","September","09","2022",2,2,0
"Johor","GIN","September","09","2023",2,1,1
"Johor","GMB","April","04","2020",0,0,0
"Johor","GMB","April","04","2021",0,0,0
"Johor","GMB","April","04","2022",0,0,0
"Johor","GMB","April","04","2023",1,1,0
"Johor","GMB","August","08","2020",0,0,0
"Johor","GMB","August","08","2021",0,0,0
"Johor","GMB","August","08","2022",4,4,0
"Johor","GMB","August","08","2023",6,6,0
"Johor","GMB","December","12","2020",0,0,0
"Johor","GMB","December","12","2021",0,0,0
"Johor","GMB","December","12","2022",0,0,0
"Johor","GMB","December","12","2023",1,1,0
"Johor","GMB","February","02","2020",0,0,0
"Johor","GMB","February","02","2021",0,0,0
"Johor","GMB","February","02","2022",0,0,0
"Johor","GMB","February","02","2023",1,1,0
"Johor","GMB","February","02","2024",3,2,1
"Johor","GMB","January","01","2020",11,6,5
"Johor","GMB","January","01","2021",0,0,0
"Johor","GMB","January","01","2022",0,0,0
"Johor","GMB","January","01","2023",0,0,0
"Johor","GMB","July","07","2020",0,0,0
"Johor","GMB","July","07","2021",0,0,0
"Johor","GMB","July","07","2022",0,0,0
"Johor","GMB","July","07","2023",10,9,1
"Johor","GMB","June","06","2020",0,0,0
"Johor","GMB","June","06","2021",0,0,0
"Johor","GMB","June","06","2022",0,0,0
"Johor","GMB","June","06","2023",1,1,0
"Johor","GMB","June","06","2024",5,0,5
"Johor","GMB","March","03","2020",0,0,0
"Johor","GMB","March","03","2021",0,0,0
"Johor","GMB","March","03","2022",0,0,0
"Johor","GMB","March","03","2023",1,0,1
"Johor","GMB","March","03","2024",1,1,0
"Johor","GMB","May","05","2020",0,0,0
"Johor","GMB","May","05","2021",0,0,0
"Johor","GMB","May","05","2022",2,1,1
"Johor","GMB","May","05","2023",6,3,3
"Johor","GMB","May","05","2024",4,2,2
"Johor","GMB","November","11","2020",0,0,0
"Johor","GMB","November","11","2021",0,0,0
"Johor","GMB","November","11","2022",2,2,0
"Johor","GMB","November","11","2023",1,0,1
"Johor","GMB","October","10","2020",0,0,0
"Johor","GMB","October","10","2021",0,0,0
"Johor","GMB","October","10","2022",10,6,4
"Johor","GMB","October","10","2023",4,4,0
"Johor","GMB","September","09","2020",0,0,0
"Johor","GMB","September","09","2021",0,0,0
"Johor","GMB","September","09","2022",0,0,0
"Johor","GMB","September","09","2023",4,4,0
"Johor","GNB","April","04","2020",0,0,0
"Johor","GNB","April","04","2021",0,0,0
"Johor","GNB","April","04","2022",0,0,0
"Johor","GNB","April","04","2023",0,0,0
"Johor","GNB","August","08","2020",0,0,0
"Johor","GNB","August","08","2021",0,0,0
"Johor","GNB","August","08","2022",0,0,0
"Johor","GNB","August","08","2023",0,0,0
"Johor","GNB","December","12","2020",0,0,0
"Johor","GNB","December","12","2021",0,0,0
"Johor","GNB","December","12","2022",0,0,0
"Johor","GNB","February","02","2020",2,2,0
"Johor","GNB","February","02","2021",0,0,0
"Johor","GNB","February","02","2022",0,0,0
"Johor","GNB","February","02","2023",0,0,0
"Johor","GNB","January","01","2020",2,2,0
"Johor","GNB","January","01","2021",0,0,0
"Johor","GNB","January","01","2022",0,0,0
"Johor","GNB","January","01","2023",0,0,0
"Johor","GNB","July","07","2020",0,0,0
"Johor","GNB","July","07","2021",0,0,0
"Johor","GNB","July","07","2022",0,0,0
"Johor","GNB","July","07","2023",0,0,0
"Johor","GNB","June","06","2020",0,0,0
"Johor","GNB","June","06","2021",0,0,0
"Johor","GNB","June","06","2022",0,0,0
"Johor","GNB","June","06","2023",1,1,0
"Johor","GNB","March","03","2020",1,1,0
"Johor","GNB","March","03","2021",0,0,0
"Johor","GNB","March","03","2022",0,0,0
"Johor","GNB","March","03","2023",3,3,0
"Johor","GNB","May","05","2020",0,0,0
"Johor","GNB","May","05","2021",0,0,0
"Johor","GNB","May","05","2022",0,0,0
"Johor","GNB","May","05","2023",0,0,0
